trip_id,duration,start_date,start_id,end_date,weekday,end_id,bike_id,type
912038,483,8/31/2015 8:48,50,8/31/2015 8:56,1,61,56,Subscriber
912037,560,8/31/2015 8:48,75,8/31/2015 8:57,1,61,347,Subscriber
912036,411,8/31/2015 8:47,63,8/31/2015 8:54,1,70,292,Subscriber
912035,1010,8/31/2015 8:48,55,8/31/2015 9:04,1,66,677,Subscriber
912034,181,8/31/2015 8:47,68,8/31/2015 8:51,1,57,351,Subscriber
912033,285,8/31/2015 8:47,77,8/31/2015 8:52,1,64,576,Subscriber
912032,289,8/31/2015 8:47,28,8/31/2015 8:52,1,32,197,Subscriber
912031,229,8/31/2015 8:47,65,8/31/2015 8:51,1,69,317,Subscriber
912030,613,8/31/2015 8:47,74,8/31/2015 8:57,1,70,602,Subscriber
912028,449,8/31/2015 8:46,61,8/31/2015 8:53,1,74,16,Subscriber
912027,240,8/31/2015 8:45,64,8/31/2015 8:49,1,70,541,Subscriber
912024,250,8/31/2015 8:44,65,8/31/2015 8:48,1,69,426,Subscriber
912023,747,8/31/2015 8:41,66,8/31/2015 8:54,1,56,482,Subscriber
912020,290,8/31/2015 8:43,51,8/31/2015 8:48,1,48,598,Subscriber
912019,798,8/31/2015 8:42,59,8/31/2015 8:56,1,68,370,Subscriber
912018,524,8/31/2015 8:43,56,8/31/2015 8:51,1,48,491,Subscriber
912017,586,8/31/2015 8:42,71,8/31/2015 8:52,1,67,448,Subscriber
912014,341,8/31/2015 8:42,55,8/31/2015 8:48,1,50,593,Subscriber
912013,681,8/31/2015 8:42,61,8/31/2015 8:54,1,82,378,Subscriber
912012,269,8/31/2015 8:42,29,8/31/2015 8:46,1,31,707,Subscriber
912009,669,8/31/2015 8:41,50,8/31/2015 8:53,1,68,368,Subscriber
912008,280,8/31/2015 8:41,55,8/31/2015 8:46,1,74,602,Subscriber
912007,210,8/31/2015 8:41,74,8/31/2015 8:45,1,49,479,Subscriber
912006,602,8/31/2015 8:41,67,8/31/2015 8:51,1,77,69,Subscriber
912003,494,8/31/2015 8:40,45,8/31/2015 8:49,1,49,362,Subscriber
911999,125,8/31/2015 8:39,46,8/31/2015 8:41,1,41,449,Subscriber
911998,375,8/31/2015 8:39,60,8/31/2015 8:45,1,41,564,Subscriber
911995,358,8/31/2015 8:38,74,8/31/2015 8:44,1,48,572,Subscriber
911993,657,8/31/2015 8:38,67,8/31/2015 8:49,1,77,458,Subscriber
911992,357,8/31/2015 8:38,57,8/31/2015 8:44,1,69,496,Subscriber
911991,579,8/31/2015 8:38,67,8/31/2015 8:48,1,75,352,Subscriber
911990,397,8/31/2015 8:37,26,8/31/2015 8:44,1,22,666,Customer
911989,257,8/31/2015 8:38,61,8/31/2015 8:42,1,70,393,Subscriber
911985,787,8/31/2015 8:35,33,8/31/2015 8:48,1,28,683,Subscriber
911984,305,8/31/2015 8:36,82,8/31/2015 8:41,1,55,271,Subscriber
911983,1479,8/31/2015 8:36,51,8/31/2015 9:00,1,51,501,Customer
911982,487,8/31/2015 8:36,74,8/31/2015 8:44,1,64,503,Subscriber
911981,352,8/31/2015 8:35,62,8/31/2015 8:41,1,41,590,Subscriber
911980,572,8/31/2015 8:35,55,8/31/2015 8:44,1,70,538,Subscriber
911979,426,8/31/2015 8:34,49,8/31/2015 8:41,1,75,477,Subscriber
911978,431,8/31/2015 8:34,61,8/31/2015 8:41,1,49,382,Subscriber
911977,506,8/31/2015 8:34,50,8/31/2015 8:42,1,62,408,Subscriber
911976,296,8/31/2015 8:34,50,8/31/2015 8:39,1,77,334,Subscriber
911975,240,8/31/2015 8:33,62,8/31/2015 8:37,1,55,709,Subscriber
911974,393,8/31/2015 8:33,74,8/31/2015 8:40,1,64,191,Subscriber
911973,193,8/31/2015 8:33,76,8/31/2015 8:36,1,57,407,Subscriber
911972,562,8/31/2015 8:33,59,8/31/2015 8:42,1,56,607,Subscriber
911971,472,8/31/2015 8:32,74,8/31/2015 8:40,1,64,356,Subscriber
911970,560,8/31/2015 8:32,55,8/31/2015 8:42,1,60,410,Subscriber
911969,537,8/31/2015 8:32,70,8/31/2015 8:41,1,77,687,Subscriber
911968,527,8/31/2015 8:31,65,8/31/2015 8:40,1,66,431,Subscriber
911967,753,8/31/2015 8:31,55,8/31/2015 8:43,1,70,461,Subscriber
911966,550,8/31/2015 8:30,69,8/31/2015 8:39,1,51,399,Subscriber
911965,485,8/31/2015 8:30,51,8/31/2015 8:38,1,64,603,Subscriber
911964,381,8/31/2015 8:30,61,8/31/2015 8:36,1,63,636,Subscriber
911963,1033,8/31/2015 8:30,30,8/31/2015 8:47,1,27,194,Customer
911962,429,8/31/2015 8:29,50,8/31/2015 8:37,1,61,378,Subscriber
911961,644,8/31/2015 8:29,69,8/31/2015 8:40,1,55,335,Subscriber
911960,527,8/31/2015 8:29,74,8/31/2015 8:38,1,61,608,Subscriber
911959,512,8/31/2015 8:29,50,8/31/2015 8:38,1,39,400,Subscriber
911958,588,8/31/2015 8:29,70,8/31/2015 8:39,1,63,292,Subscriber
911957,966,8/31/2015 8:29,69,8/31/2015 8:45,1,48,535,Subscriber
911956,1090,8/31/2015 8:28,50,8/31/2015 8:47,1,67,428,Subscriber
911955,691,8/31/2015 8:29,70,8/31/2015 8:40,1,47,472,Subscriber
911954,605,8/31/2015 8:28,70,8/31/2015 8:39,1,63,238,Subscriber
911953,792,8/31/2015 8:28,69,8/31/2015 8:41,1,50,56,Subscriber
911952,459,8/31/2015 8:28,56,8/31/2015 8:36,1,61,16,Subscriber
911951,649,8/31/2015 8:28,72,8/31/2015 8:39,1,41,269,Subscriber
911950,480,8/31/2015 8:28,50,8/31/2015 8:36,1,48,344,Subscriber
911949,390,8/31/2015 8:28,76,8/31/2015 8:34,1,70,187,Subscriber
911948,714,8/31/2015 8:27,46,8/31/2015 8:39,1,64,405,Subscriber
911947,660,8/31/2015 8:27,69,8/31/2015 8:38,1,67,544,Subscriber
911946,849,8/31/2015 8:27,69,8/31/2015 8:41,1,42,86,Subscriber
911945,811,8/31/2015 8:27,70,8/31/2015 8:40,1,56,513,Subscriber
911944,967,8/31/2015 8:27,69,8/31/2015 8:43,1,42,328,Subscriber
911943,312,8/31/2015 8:26,63,8/31/2015 8:32,1,61,487,Subscriber
911942,238,8/31/2015 8:26,70,8/31/2015 8:30,1,65,578,Subscriber
911941,931,8/31/2015 8:26,82,8/31/2015 8:41,1,70,614,Subscriber
911940,539,8/31/2015 8:25,67,8/31/2015 8:34,1,69,406,Subscriber
911938,112,8/31/2015 8:24,61,8/31/2015 8:26,1,64,321,Subscriber
911937,525,8/31/2015 8:24,61,8/31/2015 8:33,1,74,191,Subscriber
911936,880,8/31/2015 8:24,34,8/31/2015 8:38,1,38,211,Subscriber
911935,458,8/31/2015 8:23,70,8/31/2015 8:31,1,63,404,Subscriber
911934,209,8/31/2015 8:22,55,8/31/2015 8:26,1,75,459,Subscriber
911933,699,8/31/2015 8:22,67,8/31/2015 8:33,1,77,498,Subscriber
911932,366,8/31/2015 8:21,56,8/31/2015 8:28,1,61,385,Subscriber
911931,277,8/31/2015 8:21,74,8/31/2015 8:25,1,82,377,Subscriber
911930,582,8/31/2015 8:21,50,8/31/2015 8:30,1,64,505,Subscriber
911928,432,8/31/2015 8:20,56,8/31/2015 8:28,1,82,613,Subscriber
911926,566,8/31/2015 8:20,50,8/31/2015 8:30,1,47,566,Subscriber
911925,655,8/31/2015 8:20,61,8/31/2015 8:31,1,50,334,Subscriber
911924,657,8/31/2015 8:20,61,8/31/2015 8:31,1,50,408,Customer
911923,299,8/31/2015 8:20,54,8/31/2015 8:25,1,51,137,Subscriber
911922,578,8/31/2015 8:18,54,8/31/2015 8:28,1,68,579,Subscriber
911920,259,8/31/2015 8:18,74,8/31/2015 8:23,1,41,279,Subscriber
911919,722,8/31/2015 8:18,65,8/31/2015 8:30,1,49,514,Subscriber
911918,758,8/31/2015 8:17,65,8/31/2015 8:30,1,47,509,Subscriber
911917,324,8/31/2015 8:18,30,8/31/2015 8:23,1,28,92,Subscriber
911916,335,8/31/2015 8:18,46,8/31/2015 8:23,1,55,593,Subscriber
911915,594,8/31/2015 8:17,54,8/31/2015 8:27,1,65,431,Subscriber
911914,1005,8/31/2015 8:16,49,8/31/2015 8:33,1,67,352,Subscriber
911913,604,8/31/2015 8:15,51,8/31/2015 8:25,1,68,528,Subscriber
911912,443,8/31/2015 8:15,60,8/31/2015 8:22,1,75,549,Subscriber
911911,592,8/31/2015 8:15,54,8/31/2015 8:24,1,45,553,Subscriber
911910,312,8/31/2015 8:14,72,8/31/2015 8:19,1,66,493,Subscriber
911909,214,8/31/2015 8:13,30,8/31/2015 8:17,1,28,13,Subscriber
911908,522,8/31/2015 8:13,77,8/31/2015 8:22,1,61,526,Subscriber
911907,1025,8/31/2015 8:13,70,8/31/2015 8:30,1,45,67,Subscriber
911906,334,8/31/2015 8:13,61,8/31/2015 8:19,1,70,578,Subscriber
911905,390,8/31/2015 8:13,74,8/31/2015 8:19,1,60,423,Subscriber
911904,264,8/31/2015 8:13,74,8/31/2015 8:17,1,41,484,Subscriber
911901,185,8/31/2015 8:12,65,8/31/2015 8:16,1,69,535,Subscriber
911900,656,8/31/2015 8:12,51,8/31/2015 8:23,1,61,382,Subscriber
911899,498,8/31/2015 8:12,61,8/31/2015 8:20,1,74,377,Subscriber
911898,764,8/31/2015 8:12,72,8/31/2015 8:24,1,49,451,Subscriber
911897,516,8/31/2015 8:11,49,8/31/2015 8:20,1,70,404,Subscriber
911896,917,8/31/2015 8:11,70,8/31/2015 8:27,1,50,400,Subscriber
911894,786,8/31/2015 8:11,70,8/31/2015 8:24,1,55,620,Customer
911892,877,8/31/2015 8:11,50,8/31/2015 8:26,1,68,312,Subscriber
911889,503,8/31/2015 8:10,62,8/31/2015 8:18,1,72,600,Subscriber
911888,784,8/31/2015 8:10,74,8/31/2015 8:23,1,57,260,Subscriber
911887,764,8/31/2015 8:10,69,8/31/2015 8:22,1,82,542,Subscriber
911886,549,8/31/2015 8:09,69,8/31/2015 8:18,1,68,351,Customer
911885,918,8/31/2015 8:09,70,8/31/2015 8:25,1,42,402,Subscriber
911884,596,8/31/2015 8:09,50,8/31/2015 8:19,1,64,470,Subscriber
911883,632,8/31/2015 8:09,54,8/31/2015 8:19,1,48,376,Subscriber
911880,670,8/31/2015 8:08,50,8/31/2015 8:20,1,61,463,Subscriber
911879,453,8/31/2015 8:08,55,8/31/2015 8:16,1,45,594,Subscriber
911878,910,8/31/2015 8:08,70,8/31/2015 8:23,1,75,355,Subscriber
911876,780,8/31/2015 8:08,69,8/31/2015 8:21,1,48,266,Subscriber
911875,825,8/31/2015 8:07,69,8/31/2015 8:21,1,42,363,Subscriber
911874,529,8/31/2015 8:08,2,8/31/2015 8:16,1,11,656,Subscriber
911873,738,8/31/2015 8:07,55,8/31/2015 8:20,1,65,415,Subscriber
911872,651,8/31/2015 8:07,69,8/31/2015 8:18,1,72,562,Subscriber
911871,658,8/31/2015 8:07,65,8/31/2015 8:18,1,62,311,Subscriber
911870,518,8/31/2015 8:07,69,8/31/2015 8:16,1,51,397,Subscriber
911869,558,8/31/2015 8:07,69,8/31/2015 8:16,1,74,279,Subscriber
911868,540,8/31/2015 8:07,58,8/31/2015 8:16,1,69,86,Subscriber
911867,683,8/31/2015 8:07,69,8/31/2015 8:18,1,77,522,Subscriber
911866,533,8/31/2015 8:06,69,8/31/2015 8:15,1,51,501,Subscriber
911865,804,8/31/2015 8:07,60,8/31/2015 8:20,1,39,434,Subscriber
911864,723,8/31/2015 8:06,69,8/31/2015 8:18,1,55,461,Subscriber
911863,292,8/31/2015 8:06,69,8/31/2015 8:11,1,65,514,Subscriber
911862,312,8/31/2015 8:06,64,8/31/2015 8:11,1,47,557,Subscriber
911861,232,8/31/2015 8:06,70,8/31/2015 8:10,1,65,267,Subscriber
911860,473,8/31/2015 8:06,69,8/31/2015 8:14,1,68,359,Subscriber
911859,533,8/31/2015 8:05,50,8/31/2015 8:14,1,61,636,Subscriber
911858,321,8/31/2015 8:05,50,8/31/2015 8:11,1,60,497,Subscriber
911857,752,8/31/2015 8:05,69,8/31/2015 8:17,1,42,282,Subscriber
911856,396,8/31/2015 8:05,50,8/31/2015 8:11,1,62,709,Subscriber
911855,337,8/31/2015 8:05,73,8/31/2015 8:10,1,77,66,Subscriber
911854,448,8/31/2015 8:04,55,8/31/2015 8:11,1,48,320,Subscriber
911853,399,8/31/2015 8:04,70,8/31/2015 8:10,1,57,552,Subscriber
911852,428,8/31/2015 8:04,45,8/31/2015 8:11,1,42,331,Subscriber
911851,452,8/31/2015 8:04,70,8/31/2015 8:11,1,39,111,Subscriber
911850,710,8/31/2015 8:04,69,8/31/2015 8:15,1,51,603,Subscriber
911848,798,8/31/2015 8:03,70,8/31/2015 8:17,1,67,406,Subscriber
911846,344,8/31/2015 8:03,71,8/31/2015 8:09,1,63,158,Subscriber
911845,751,8/31/2015 8:03,70,8/31/2015 8:16,1,51,494,Subscriber
911844,917,8/31/2015 8:03,69,8/31/2015 8:18,1,46,540,Subscriber
911843,791,8/31/2015 8:02,70,8/31/2015 8:16,1,48,290,Subscriber
911841,625,8/31/2015 8:03,74,8/31/2015 8:13,1,70,67,Subscriber
911839,542,8/31/2015 8:02,63,8/31/2015 8:11,1,70,620,Subscriber
911836,445,8/31/2015 8:01,50,8/31/2015 8:09,1,62,371,Subscriber
911835,542,8/31/2015 8:01,50,8/31/2015 8:10,1,64,327,Subscriber
911833,295,8/31/2015 8:01,39,8/31/2015 8:06,1,67,69,Subscriber
911832,135,8/31/2015 8:01,77,8/31/2015 8:03,1,63,604,Subscriber
911831,338,8/31/2015 8:01,74,8/31/2015 8:07,1,60,549,Subscriber
911829,609,8/31/2015 8:00,71,8/31/2015 8:10,1,70,400,Subscriber
911828,525,8/31/2015 8:00,62,8/31/2015 8:09,1,70,402,Subscriber
911827,371,8/31/2015 7:58,60,8/31/2015 8:05,1,74,503,Subscriber
911826,561,8/31/2015 7:59,56,8/31/2015 8:08,1,60,318,Subscriber
911825,482,8/31/2015 7:59,74,8/31/2015 8:07,1,61,559,Subscriber
911824,2095,8/31/2015 7:58,49,8/31/2015 8:33,1,48,259,Subscriber
911823,525,8/31/2015 7:57,55,8/31/2015 8:06,1,76,187,Subscriber
911822,813,8/31/2015 7:56,69,8/31/2015 8:10,1,48,512,Subscriber
911821,591,8/31/2015 7:56,69,8/31/2015 8:06,1,74,260,Subscriber
911820,394,8/31/2015 7:55,54,8/31/2015 8:02,1,70,406,Subscriber
911819,595,8/31/2015 7:55,69,8/31/2015 8:05,1,74,423,Subscriber
911818,154,8/31/2015 7:55,76,8/31/2015 7:58,1,68,572,Subscriber
911816,775,8/31/2015 7:55,69,8/31/2015 8:08,1,66,322,Subscriber
911815,786,8/31/2015 7:55,74,8/31/2015 8:08,1,65,426,Subscriber
911814,300,8/31/2015 7:54,59,8/31/2015 7:59,1,76,621,Subscriber
911813,679,8/31/2015 7:54,70,8/31/2015 8:05,1,55,415,Subscriber
911812,914,8/31/2015 7:54,63,8/31/2015 8:09,1,65,630,Subscriber
911811,917,8/31/2015 7:53,70,8/31/2015 8:09,1,41,556,Subscriber
911810,411,8/31/2015 7:52,71,8/31/2015 7:59,1,74,356,Subscriber
911808,274,8/31/2015 7:52,69,8/31/2015 7:56,1,65,558,Subscriber
911807,264,8/31/2015 7:52,28,8/31/2015 7:56,1,32,147,Subscriber
911806,534,8/31/2015 7:52,70,8/31/2015 8:01,1,51,598,Subscriber
911804,381,8/31/2015 7:51,2,8/31/2015 7:58,1,6,168,Subscriber
911803,730,8/31/2015 7:51,70,8/31/2015 8:04,1,74,479,Subscriber
911802,681,8/31/2015 7:51,59,8/31/2015 8:03,1,69,282,Subscriber
911801,560,8/31/2015 7:51,51,8/31/2015 8:00,1,70,494,Subscriber
911800,1083,8/31/2015 7:51,70,8/31/2015 8:09,1,59,607,Subscriber
911799,335,8/31/2015 7:51,69,8/31/2015 7:56,1,65,350,Subscriber
911798,782,8/31/2015 7:50,69,8/31/2015 8:03,1,67,458,Subscriber
911797,630,8/31/2015 7:50,70,8/31/2015 8:01,1,75,347,Subscriber
911796,535,8/31/2015 7:50,70,8/31/2015 7:59,1,56,392,Subscriber
911795,105,8/31/2015 7:50,42,8/31/2015 7:51,1,82,439,Subscriber
911794,978,8/31/2015 7:50,50,8/31/2015 8:06,1,65,509,Subscriber
911793,578,8/31/2015 7:49,70,8/31/2015 7:59,1,50,327,Subscriber
911792,278,8/31/2015 7:49,32,8/31/2015 7:54,1,28,46,Subscriber
911791,658,8/31/2015 7:49,67,8/31/2015 8:00,1,69,540,Subscriber
911789,191,8/31/2015 7:47,28,8/31/2015 7:50,1,30,706,Subscriber
911788,265,8/31/2015 7:47,30,8/31/2015 7:51,1,28,192,Subscriber
911787,781,8/31/2015 7:46,69,8/31/2015 7:59,1,50,463,Subscriber
911786,692,8/31/2015 7:46,66,8/31/2015 7:58,1,65,96,Subscriber
911785,541,8/31/2015 7:46,70,8/31/2015 7:55,1,72,525,Customer
911784,497,8/31/2015 7:45,73,8/31/2015 7:54,1,39,601,Subscriber
911783,867,8/31/2015 7:45,74,8/31/2015 8:00,1,65,311,Subscriber
911782,229,8/31/2015 7:45,45,8/31/2015 7:49,1,42,439,Subscriber
911781,439,8/31/2015 7:44,2,8/31/2015 7:52,1,6,679,Subscriber
911780,479,8/31/2015 7:44,67,8/31/2015 7:52,1,69,322,Subscriber
911778,170,8/31/2015 7:43,65,8/31/2015 7:46,1,69,458,Subscriber
911777,318,8/31/2015 7:42,27,8/31/2015 7:47,1,28,197,Subscriber
911776,978,8/31/2015 7:42,55,8/31/2015 7:58,1,67,498,Subscriber
911774,799,8/31/2015 7:39,16,8/31/2015 7:52,1,2,656,Subscriber
911773,567,8/31/2015 7:39,57,8/31/2015 7:48,1,65,317,Subscriber
911772,507,8/31/2015 7:39,11,8/31/2015 7:47,1,2,168,Subscriber
911771,511,8/31/2015 7:39,49,8/31/2015 7:47,1,70,289,Subscriber
911770,253,8/31/2015 7:39,28,8/31/2015 7:43,1,27,228,Subscriber
911769,111,8/31/2015 7:39,63,8/31/2015 7:40,1,77,189,Subscriber
911768,407,8/31/2015 7:38,51,8/31/2015 7:44,1,61,191,Subscriber
911767,1567,8/31/2015 7:38,50,8/31/2015 8:04,1,61,578,Subscriber
911765,383,8/31/2015 7:37,72,8/31/2015 7:43,1,65,535,Subscriber
911764,607,8/31/2015 7:37,11,8/31/2015 7:47,1,2,37,Subscriber
911763,886,8/31/2015 7:37,41,8/31/2015 7:51,1,70,290,Subscriber
911762,219,8/31/2015 7:36,63,8/31/2015 7:40,1,57,496,Subscriber
911761,1026,8/31/2015 7:36,73,8/31/2015 7:53,1,70,415,Subscriber
911760,761,8/31/2015 7:35,22,8/31/2015 7:48,1,25,215,Subscriber
911757,298,8/31/2015 7:34,57,8/31/2015 7:39,1,69,350,Subscriber
911754,440,8/31/2015 7:33,77,8/31/2015 7:41,1,61,334,Subscriber
911753,537,8/31/2015 7:33,67,8/31/2015 7:42,1,65,458,Subscriber
911752,519,8/31/2015 7:33,67,8/31/2015 7:42,1,77,576,Subscriber
911751,611,8/31/2015 7:33,50,8/31/2015 7:43,1,57,592,Subscriber
911750,710,8/31/2015 7:32,75,8/31/2015 7:44,1,59,284,Subscriber
911749,790,8/31/2015 7:32,22,8/31/2015 7:46,1,25,671,Subscriber
911748,803,8/31/2015 7:32,22,8/31/2015 7:46,1,25,196,Subscriber
911745,769,8/31/2015 7:32,67,8/31/2015 7:45,1,46,372,Subscriber
911744,388,8/31/2015 7:32,2,8/31/2015 7:38,1,6,95,Subscriber
911743,614,8/31/2015 7:31,50,8/31/2015 7:41,1,68,441,Subscriber
911740,307,8/31/2015 7:31,73,8/31/2015 7:36,1,45,533,Subscriber
911739,357,8/31/2015 7:30,71,8/31/2015 7:36,1,63,354,Subscriber
911738,588,8/31/2015 7:29,57,8/31/2015 7:39,1,50,636,Subscriber
911736,433,8/31/2015 7:29,71,8/31/2015 7:36,1,50,578,Subscriber
911735,698,8/31/2015 7:28,82,8/31/2015 7:40,1,70,392,Subscriber
911734,536,8/31/2015 7:28,54,8/31/2015 7:37,1,70,607,Subscriber
911733,186,8/31/2015 7:27,49,8/31/2015 7:30,1,74,559,Subscriber
911732,259,8/31/2015 7:26,65,8/31/2015 7:30,1,69,463,Subscriber
911731,618,8/31/2015 7:26,55,8/31/2015 7:36,1,70,347,Subscriber
911730,697,8/31/2015 7:25,69,8/31/2015 7:37,1,67,540,Subscriber
911729,279,8/31/2015 7:25,50,8/31/2015 7:30,1,60,455,Subscriber
911728,422,8/31/2015 7:25,77,8/31/2015 7:32,1,64,412,Subscriber
911727,557,8/31/2015 7:24,60,8/31/2015 7:34,1,56,613,Subscriber
911726,669,8/31/2015 7:24,70,8/31/2015 7:36,1,55,498,Subscriber
911725,728,8/31/2015 7:24,70,8/31/2015 7:36,1,39,631,Subscriber
911724,633,8/31/2015 7:23,55,8/31/2015 7:34,1,58,480,Subscriber
911723,716,8/31/2015 7:23,69,8/31/2015 7:35,1,42,418,Subscriber
911722,454,8/31/2015 7:22,70,8/31/2015 7:30,1,51,494,Subscriber
911721,609,8/31/2015 7:22,74,8/31/2015 7:32,1,68,420,Customer
911720,739,8/31/2015 7:22,70,8/31/2015 7:34,1,41,531,Subscriber
911719,358,8/31/2015 7:21,69,8/31/2015 7:27,1,62,575,Subscriber
911718,636,8/31/2015 7:20,84,8/31/2015 7:31,1,2,95,Subscriber
911717,581,8/31/2015 7:20,67,8/31/2015 7:29,1,77,622,Subscriber
911716,279,8/31/2015 7:20,60,8/31/2015 7:24,1,41,555,Subscriber
911715,207,8/31/2015 7:20,65,8/31/2015 7:23,1,69,260,Subscriber
911714,1380,8/31/2015 7:19,70,8/31/2015 7:42,1,48,504,Customer
911713,293,8/31/2015 7:18,50,8/31/2015 7:23,1,60,564,Subscriber
911712,474,8/31/2015 7:17,74,8/31/2015 7:25,1,61,321,Subscriber
911711,175,8/31/2015 7:17,76,8/31/2015 7:20,1,77,659,Subscriber
911710,447,8/31/2015 7:17,41,8/31/2015 7:25,1,49,342,Subscriber
911709,447,8/31/2015 7:17,50,8/31/2015 7:24,1,63,630,Subscriber
911708,632,8/31/2015 7:16,51,8/31/2015 7:27,1,70,327,Subscriber
911707,626,8/31/2015 7:15,66,8/31/2015 7:26,1,45,362,Subscriber
911706,448,8/31/2015 7:14,61,8/31/2015 7:21,1,77,334,Subscriber
911705,808,8/31/2015 7:13,70,8/31/2015 7:27,1,67,576,Subscriber
911703,660,8/31/2015 7:08,70,8/31/2015 7:19,1,50,455,Subscriber
911702,474,8/31/2015 7:07,72,8/31/2015 7:15,1,65,463,Subscriber
911701,1398,8/31/2015 7:07,34,8/31/2015 7:30,1,25,230,Subscriber
911700,692,8/31/2015 7:07,70,8/31/2015 7:19,1,47,629,Subscriber
911699,638,8/31/2015 7:07,55,8/31/2015 7:17,1,60,419,Customer
911698,466,8/31/2015 7:07,72,8/31/2015 7:15,1,65,320,Subscriber
911697,937,8/31/2015 7:07,70,8/31/2015 7:23,1,41,502,Subscriber
911696,751,8/31/2015 7:07,59,8/31/2015 7:19,1,49,559,Subscriber
911695,642,8/31/2015 7:06,55,8/31/2015 7:17,1,72,493,Subscriber
911694,509,8/31/2015 7:06,70,8/31/2015 7:14,1,63,189,Subscriber
911693,1149,8/31/2015 7:05,70,8/31/2015 7:24,1,60,390,Subscriber
911692,522,8/31/2015 7:05,69,8/31/2015 7:14,1,56,16,Subscriber
911691,891,8/31/2015 7:04,74,8/31/2015 7:19,1,65,611,Subscriber
911690,449,8/31/2015 7:04,55,8/31/2015 7:11,1,45,439,Subscriber
911689,322,8/31/2015 7:03,61,8/31/2015 7:09,1,70,576,Subscriber
911688,1516,8/31/2015 7:02,42,8/31/2015 7:28,1,41,507,Subscriber
911687,364,8/31/2015 7:02,69,8/31/2015 7:08,1,63,401,Subscriber
911685,582,8/31/2015 6:58,62,8/31/2015 7:08,1,72,269,Subscriber
911682,245,8/31/2015 6:58,2,8/31/2015 7:02,1,4,688,Subscriber
911681,463,8/31/2015 6:58,73,8/31/2015 7:06,1,75,109,Subscriber
911680,772,8/31/2015 6:57,73,8/31/2015 7:10,1,70,494,Subscriber
911677,512,8/31/2015 6:56,55,8/31/2015 7:05,1,60,555,Subscriber
911675,312,8/31/2015 6:55,77,8/31/2015 7:00,1,64,557,Subscriber
911671,1326,8/31/2015 6:52,73,8/31/2015 7:14,1,70,479,Subscriber
911668,273,8/31/2015 6:52,55,8/31/2015 6:56,1,68,544,Subscriber
911667,482,8/31/2015 6:50,55,8/31/2015 6:58,1,76,407,Subscriber
911664,313,8/31/2015 6:49,30,8/31/2015 6:55,1,28,228,Subscriber
911661,199,8/31/2015 6:48,42,8/31/2015 6:51,1,45,33,Subscriber
911660,1044,8/31/2015 6:47,69,8/31/2015 7:05,1,60,387,Subscriber
911657,722,8/31/2015 6:46,70,8/31/2015 6:58,1,74,67,Subscriber
911656,592,8/31/2015 6:45,70,8/31/2015 6:55,1,50,630,Subscriber
911655,802,8/31/2015 6:45,70,8/31/2015 6:58,1,50,564,Subscriber
911654,789,8/31/2015 6:45,70,8/31/2015 6:58,1,55,347,Subscriber
911653,511,8/31/2015 6:45,70,8/31/2015 6:54,1,47,391,Subscriber
911650,561,8/31/2015 6:45,69,8/31/2015 6:54,1,77,521,Subscriber
911649,713,8/31/2015 6:44,69,8/31/2015 6:56,1,67,622,Subscriber
911647,625,8/31/2015 6:44,11,8/31/2015 6:54,1,2,74,Customer
911646,493,8/31/2015 6:42,7,8/31/2015 6:50,1,2,679,Subscriber
911645,704,8/31/2015 6:40,42,8/31/2015 6:52,1,70,390,Subscriber
911644,513,8/31/2015 6:39,49,8/31/2015 6:48,1,57,317,Subscriber
911643,321,8/31/2015 6:39,4,8/31/2015 6:45,1,2,32,Subscriber
911642,488,8/31/2015 6:39,42,8/31/2015 6:47,1,47,456,Subscriber
911640,704,8/31/2015 6:38,9,8/31/2015 6:49,1,2,688,Subscriber
911639,264,8/31/2015 6:33,45,8/31/2015 6:37,1,63,620,Subscriber
911638,298,8/31/2015 6:32,62,8/31/2015 6:37,1,69,521,Subscriber
911637,430,8/31/2015 6:29,55,8/31/2015 6:36,1,82,392,Subscriber
911635,287,8/31/2015 6:24,45,8/31/2015 6:28,1,60,613,Subscriber
911634,332,8/31/2015 6:22,50,8/31/2015 6:27,1,47,300,Subscriber
911633,855,8/31/2015 6:22,71,8/31/2015 6:36,1,65,602,Customer
911632,514,8/31/2015 6:22,50,8/31/2015 6:30,1,61,368,Subscriber
911631,241,8/31/2015 6:20,55,8/31/2015 6:24,1,45,331,Subscriber
911630,786,8/31/2015 6:18,51,8/31/2015 6:31,1,65,594,Subscriber
911629,299,8/31/2015 6:17,54,8/31/2015 6:22,1,55,392,Subscriber
911628,557,8/31/2015 6:15,65,8/31/2015 6:25,1,66,288,Subscriber
911627,572,8/31/2015 6:12,60,8/31/2015 6:21,1,61,16,Subscriber
911626,368,8/31/2015 6:08,55,8/31/2015 6:14,1,61,576,Subscriber
911625,326,8/31/2015 6:07,60,8/31/2015 6:12,1,74,311,Subscriber
911624,701,8/31/2015 6:02,54,8/31/2015 6:14,1,60,454,Subscriber
911623,559,8/31/2015 5:54,57,8/31/2015 6:04,1,74,321,Subscriber
911622,247,8/31/2015 5:44,73,8/31/2015 5:48,1,77,604,Subscriber
911621,476,8/31/2015 5:38,39,8/31/2015 5:46,1,69,401,Subscriber
911620,872,8/31/2015 5:01,42,8/31/2015 5:15,1,70,284,Subscriber
911619,394,8/31/2015 4:57,67,8/31/2015 5:04,1,65,410,Subscriber
